1788686121.859725042,0 %, 1690 MHz, 40, 7.13 W
1788686291.287325965,0 %, 1690 MHz, 39, 7.03 W
1788686291.387499923,0 %, 1690 MHz, 39, 7.03 W
1788686291.488223385,0 %, 1690 MHz, 39, 7.03 W
1788686291.588528335,0 %, 1690 MHz, 39, 7.03 W
1788686291.688688132,0 %, 1690 MHz, 39, 7.05 W
1788686291.789078970,0 %, 1690 MHz, 39, 7.05 W
1788686291.889270431,0 %, 1690 MHz, 39, 7.05 W
1788686291.989764517,0 %, 1690 MHz, 39, 7.05 W
1788686292.090436155,0 %, 1690 MHz, 39, 7.05 W
1788686292.190494161,0 %, 1690 MHz, 39, 7.08 W
1788686292.291015991,0 %, 1690 MHz, 39, 7.08 W
1788686292.391428812,0 %, 1690 MHz, 39, 7.08 W
1788686292.491548690,0 %, 1690 MHz, 39, 7.08 W
1788686292.591932776,0 %, 1690 MHz, 39, 7.08 W
1788686292.692556494,0 %, 1690 MHz, 39, 7.11 W
1788686292.792764067,0 %, 1690 MHz, 39, 7.11 W
1788686292.892797129,0 %, 1690 MHz, 39, 7.11 W
1788686292.993248831,0 %, 1690 MHz, 39, 7.11 W
1788686293.093449924,0 %, 1690 MHz, 39, 7.11 W
1788686293.193624426,0 %, 1690 MHz, 39, 7.07 W
1788686293.294190752,0 %, 1690 MHz, 39, 7.07 W
1788686293.394608838,0 %, 1690 MHz, 39, 7.07 W
1788686293.495096524,0 %, 1690 MHz, 39, 7.07 W
1788686293.595427346,0 %, 1690 MHz, 39, 7.07 W
1788686293.695820216,0 %, 1690 MHz, 39, 7.03 W
1788686293.796159421,0 %, 1690 MHz, 39, 7.03 W
1788686293.896851748,0 %, 1690 MHz, 39, 7.03 W
1788686293.997190665,0 %, 1690 MHz, 39, 7.03 W
1788686294.097367743,0 %, 1690 MHz, 39, 7.03 W
1788686294.197465109,0 %, 1690 MHz, 39, 7.06 W
1788686294.297716827,0 %, 1690 MHz, 39, 7.06 W
1788686294.397938592,0 %, 1690 MHz, 39, 7.06 W
1788686294.498124742,0 %, 1690 MHz, 39, 7.06 W
1788686294.598259740,0 %, 1690 MHz, 39, 7.06 W
1788686294.698300785,0 %, 1690 MHz, 39, 7.05 W
1788686294.798548967,0 %, 1690 MHz, 39, 7.05 W
1788686294.899029645,0 %, 1690 MHz, 39, 7.05 W
1788686294.999102563,0 %, 1690 MHz, 39, 7.05 W
1788686295.098890984,0 %, 1690 MHz, 39, 7.05 W
1788686295.199565679,0 %, 1690 MHz, 39, 7.04 W
1788686295.299577748,0 %, 1690 MHz, 39, 7.04 W
1788686295.399636634,0 %, 1690 MHz, 39, 7.04 W
1788686295.500571568,0 %, 1690 MHz, 39, 7.04 W
1788686295.600060806,0 %, 1690 MHz, 39, 7.04 W
1788686295.700599884,0 %, 1690 MHz, 39, 7.08 W
1788686295.800864802,0 %, 1690 MHz, 39, 7.08 W
1788686295.901027479,0 %, 1690 MHz, 39, 7.08 W
1788686296.001218253,0 %, 1690 MHz, 39, 7.08 W
1788686296.102185428,0 %, 1690 MHz, 39, 7.08 W
1788686296.201659945,0 %, 1690 MHz, 39, 7.06 W
1788686296.301938223,0 %, 1690 MHz, 39, 7.06 W
1788686296.402404869,0 %, 1690 MHz, 39, 7.06 W
1788686296.502653803,0 %, 1690 MHz, 39, 7.06 W
1788686296.603122593,0 %, 1690 MHz, 39, 7.06 W
1788686296.703305655,0 %, 1690 MHz, 39, 7.05 W
1788686296.803884062,0 %, 1690 MHz, 39, 7.05 W
1788686296.904459684,0 %, 1690 MHz, 39, 7.05 W
1788686297.004349273,0 %, 1690 MHz, 39, 7.05 W
1788686297.104473407,0 %, 1690 MHz, 39, 7.05 W
1788686297.205217622,0 %, 1690 MHz, 39, 7.06 W
1788686297.305434284,0 %, 1690 MHz, 39, 7.06 W
1788686297.406321763,0 %, 1690 MHz, 39, 7.06 W
1788686297.506507625,0 %, 1690 MHz, 39, 7.06 W
1788686297.606900671,0 %, 1690 MHz, 39, 7.06 W
1788686297.707241845,0 %, 1690 MHz, 39, 7.05 W
1788686297.807994315,0 %, 1690 MHz, 39, 7.05 W
1788686297.908361778,0 %, 1690 MHz, 39, 7.05 W
1788686298.008531880,0 %, 1690 MHz, 39, 7.05 W
1788686298.108950318,0 %, 1690 MHz, 39, 7.05 W
1788686298.209774148,0 %, 1690 MHz, 39, 7.06 W
1788686298.310094283,0 %, 1690 MHz, 39, 7.06 W
1788686298.410560689,0 %, 1690 MHz, 39, 7.06 W
1788686298.510924311,0 %, 1690 MHz, 39, 7.06 W
1788686298.611612766,0 %, 1690 MHz, 39, 7.06 W
1788686298.711802916,0 %, 1690 MHz, 39, 7.05 W
1788686298.812123450,0 %, 1690 MHz, 39, 7.05 W
1788686298.912481264,0 %, 1690 MHz, 39, 7.05 W
1788686299.012505926,0 %, 1690 MHz, 39, 7.05 W
1788686299.113039965,0 %, 1690 MHz, 39, 7.05 W
1788686299.213743635,0 %, 1690 MHz, 39, 7.07 W
1788686299.314067353,0 %, 1690 MHz, 39, 7.07 W
1788686299.414383200,0 %, 1690 MHz, 39, 7.07 W
1788686299.514612630,0 %, 1690 MHz, 39, 7.07 W
1788686299.614579068,0 %, 1690 MHz, 39, 7.07 W
1788686299.715129634,0 %, 1690 MHz, 39, 7.08 W
1788686299.815795577,0 %, 1690 MHz, 39, 7.08 W
1788686299.916128591,0 %, 1690 MHz, 39, 7.08 W
1788686300.016457637,0 %, 1690 MHz, 39, 7.08 W
1788686300.116605548,0 %, 1690 MHz, 39, 7.08 W
1788686300.217039634,0 %, 1690 MHz, 39, 7.06 W
1788686300.317764185,0 %, 1690 MHz, 39, 7.06 W
1788686300.418067039,0 %, 1690 MHz, 39, 7.06 W
1788686300.518376997,0 %, 1690 MHz, 39, 7.06 W
1788686300.618785212,0 %, 1690 MHz, 39, 7.06 W
1788686300.719092674,0 %, 1690 MHz, 39, 7.06 W
1788686300.819593081,0 %, 1690 MHz, 39, 7.06 W
1788686300.920128399,0 %, 1690 MHz, 39, 7.06 W
1788686301.020494693,0 %, 1690 MHz, 39, 7.06 W
1788686301.120837244,0 %, 1690 MHz, 39, 7.06 W
1788686301.221527107,0 %, 1690 MHz, 39, 7.06 W
1788686301.321747033,0 %, 1690 MHz, 39, 7.06 W
1788686301.422065631,0 %, 1690 MHz, 39, 7.06 W
1788686301.522394534,0 %, 1690 MHz, 39, 7.06 W
1788686301.622746812,0 %, 1690 MHz, 39, 7.06 W
1788686301.723489923,0 %, 1690 MHz, 39, 7.03 W
1788686301.823672089,0 %, 1690 MHz, 39, 7.03 W
1788686301.924054736,0 %, 1690 MHz, 39, 7.03 W
1788686302.024331894,0 %, 1690 MHz, 39, 7.03 W
1788686302.124534237,0 %, 1690 MHz, 39, 7.03 W
1788686302.224921907,0 %, 1690 MHz, 39, 7.04 W
1788686302.325555594,0 %, 1690 MHz, 39, 7.04 W
1788686302.425917344,0 %, 1690 MHz, 39, 7.04 W
1788686302.526282023,0 %, 1690 MHz, 39, 7.04 W
1788686302.625965421,0 %, 1690 MHz, 39, 7.04 W
1788686302.726081171,0 %, 1690 MHz, 39, 7.07 W
1788686302.825962825,0 %, 1690 MHz, 39, 7.07 W
1788686302.926346912,0 %, 1690 MHz, 39, 7.07 W
1788686303.026497398,0 %, 1690 MHz, 39, 7.07 W
1788686303.126490412,0 %, 1690 MHz, 39, 7.07 W
1788686303.227471667,0 %, 1690 MHz, 39, 7.10 W
1788686303.327812138,0 %, 1690 MHz, 39, 7.10 W
1788686303.427853936,0 %, 1690 MHz, 39, 7.10 W
1788686303.528002071,0 %, 1690 MHz, 39, 7.10 W
1788686303.628532029,0 %, 1690 MHz, 39, 7.10 W
1788686303.728705172,0 %, 1690 MHz, 39, 7.10 W
1788686303.829597755,0 %, 1690 MHz, 39, 7.10 W
1788686303.929574865,0 %, 1690 MHz, 39, 7.10 W
1788686304.030705960,0 %, 1690 MHz, 39, 7.10 W
1788686304.130866431,0 %, 1690 MHz, 39, 7.10 W
1788686304.230385093,0 %, 1690 MHz, 39, 7.07 W
1788686304.330535227,0 %, 1690 MHz, 39, 7.07 W
1788686304.430732994,0 %, 1690 MHz, 39, 7.07 W
1788686304.531719321,0 %, 1690 MHz, 39, 7.07 W
1788686304.631597887,0 %, 1690 MHz, 39, 7.07 W
1788686304.731685606,0 %, 1690 MHz, 39, 7.07 W
1788686304.832073308,0 %, 1690 MHz, 39, 7.07 W
1788686304.932532147,0 %, 1690 MHz, 39, 7.07 W
1788686305.032660441,0 %, 1690 MHz, 39, 7.07 W
1788686305.133000032,0 %, 1690 MHz, 39, 7.07 W
1788686305.233081703,0 %, 1690 MHz, 39, 7.07 W
1788686305.333260093,0 %, 1690 MHz, 39, 7.07 W
1788686305.433494020,0 %, 1690 MHz, 39, 7.07 W
1788686305.534037995,0 %, 1690 MHz, 39, 7.07 W
1788686305.634188497,0 %, 1690 MHz, 39, 7.07 W
1788686305.734469544,0 %, 1690 MHz, 39, 7.02 W
1788686305.834747759,0 %, 1690 MHz, 39, 7.02 W
1788686305.934753365,0 %, 1690 MHz, 39, 7.02 W
1788686306.035204636,0 %, 1690 MHz, 39, 7.02 W
1788686306.135265058,0 %, 1690 MHz, 39, 7.02 W
1788686306.235484681,0 %, 1690 MHz, 39, 7.01 W
1788686306.336011664,0 %, 1690 MHz, 39, 7.01 W
1788686306.436389351,0 %, 1690 MHz, 39, 7.01 W
1788686306.536659006,0 %, 1690 MHz, 39, 7.01 W
1788686306.636538484,0 %, 1690 MHz, 39, 7.01 W
1788686306.737003003,0 %, 1690 MHz, 39, 7.04 W
1788686306.837366610,0 %, 1690 MHz, 39, 7.04 W
1788686306.937430008,0 %, 1690 MHz, 39, 7.04 W
1788686307.037033870,0 %, 1690 MHz, 39, 7.04 W
1788686307.137709573,0 %, 1690 MHz, 39, 7.04 W
1788686307.237985692,0 %, 1690 MHz, 39, 7.08 W
1788686307.338052739,0 %, 1690 MHz, 39, 7.08 W
1788686307.438259978,0 %, 1690 MHz, 39, 7.08 W
1788686307.539051025,0 %, 1690 MHz, 39, 7.08 W
1788686307.639629960,0 %, 1690 MHz, 39, 7.08 W
1788686307.739492350,0 %, 1690 MHz, 39, 7.09 W
1788686307.839845605,0 %, 1690 MHz, 39, 7.09 W
1788686307.939855692,0 %, 1690 MHz, 39, 7.09 W
1788686308.040129523,0 %, 1690 MHz, 39, 7.09 W
1788686308.140173273,0 %, 1690 MHz, 39, 7.09 W
1788686308.240494976,0 %, 1690 MHz, 39, 7.08 W
1788686308.340591975,0 %, 1690 MHz, 39, 7.08 W
1788686308.441000798,0 %, 1690 MHz, 39, 7.08 W
1788686308.541147925,0 %, 1690 MHz, 39, 7.08 W
1788686308.641285227,0 %, 1690 MHz, 39, 7.08 W
1788686308.741604546,0 %, 1690 MHz, 39, 7.08 W
1788686308.841872633,0 %, 1690 MHz, 39, 7.08 W
1788686308.942113296,0 %, 1690 MHz, 39, 7.08 W
1788686309.042475367,0 %, 1690 MHz, 39, 7.08 W
1788686309.142902686,0 %, 1690 MHz, 39, 7.08 W
1788686309.243056933,0 %, 1690 MHz, 40, 7.06 W
1788686309.343232044,0 %, 1690 MHz, 40, 7.06 W
1788686309.443381331,0 %, 1690 MHz, 40, 7.06 W
1788686309.543424761,0 %, 1690 MHz, 40, 7.06 W
1788686309.644336241,0 %, 1690 MHz, 40, 7.06 W
1788686309.744387512,0 %, 1690 MHz, 40, 7.06 W
1788686309.844592414,0 %, 1690 MHz, 40, 7.06 W
1788686309.944787925,0 %, 1690 MHz, 40, 7.06 W
1788686310.045170940,0 %, 1690 MHz, 40, 7.06 W
1788686310.145150067,0 %, 1690 MHz, 40, 7.06 W
1788686310.245517002,0 %, 1690 MHz, 40, 7.09 W
1788686310.345424753,0 %, 1690 MHz, 40, 7.09 W
1788686310.445476344,0 %, 1690 MHz, 40, 7.09 W
1788686310.546121775,0 %, 1690 MHz, 40, 7.09 W
1788686310.646194262,0 %, 1690 MHz, 40, 7.09 W
1788686310.746985597,0 %, 1690 MHz, 40, 7.10 W
1788686310.847139508,0 %, 1690 MHz, 40, 7.10 W
1788686310.947729756,0 %, 1690 MHz, 40, 7.10 W
1788686311.048205251,0 %, 1690 MHz, 40, 7.10 W
1788686311.148035066,0 %, 1690 MHz, 40, 7.10 W
1788686311.248718897,0 %, 1690 MHz, 40, 7.11 W
1788686311.349361241,0 %, 1690 MHz, 40, 7.11 W
1788686311.449214431,0 %, 1690 MHz, 40, 7.11 W
1788686311.550042407,0 %, 1690 MHz, 40, 7.11 W
1788686311.649897822,0 %, 1690 MHz, 40, 7.11 W
1788686311.750137733,0 %, 1690 MHz, 40, 7.12 W
1788686311.850602796,0 %, 1690 MHz, 40, 7.12 W
1788686311.951082019,0 %, 1690 MHz, 40, 7.12 W
1788686312.051078858,0 %, 1690 MHz, 40, 7.12 W
1788686312.151290545,0 %, 1690 MHz, 40, 7.12 W
1788686312.251379016,0 %, 1690 MHz, 40, 7.11 W
1788686312.351585759,0 %, 1690 MHz, 40, 7.11 W
1788686312.451931622,0 %, 1690 MHz, 40, 7.11 W
1788686312.552355230,0 %, 1690 MHz, 40, 7.11 W
1788686312.652635477,0 %, 1690 MHz, 40, 7.11 W
1788686312.753052748,0 %, 1690 MHz, 40, 7.10 W
1788686312.853533300,0 %, 1690 MHz, 40, 7.10 W
1788686312.953849835,0 %, 1690 MHz, 40, 7.10 W
1788686313.054195730,0 %, 1690 MHz, 40, 7.10 W
1788686313.154614602,0 %, 1690 MHz, 40, 7.10 W
1788686313.254804657,0 %, 1690 MHz, 40, 7.06 W
1788686313.354893144,0 %, 1690 MHz, 40, 7.06 W
1788686313.455708800,0 %, 1690 MHz, 40, 7.06 W
1788686313.555860551,0 %, 1690 MHz, 40, 7.06 W
1788686313.655981982,0 %, 1690 MHz, 40, 7.06 W
1788686313.756210853,0 %, 1690 MHz, 40, 7.01 W
1788686313.856050780,0 %, 1690 MHz, 40, 7.01 W
1788686313.956922228,0 %, 1690 MHz, 40, 7.01 W
1788686314.057370683,0 %, 1690 MHz, 40, 7.01 W
1788686314.157371522,0 %, 1690 MHz, 40, 7.01 W
1788686314.257865994,0 %, 1690 MHz, 40, 7.00 W
1788686314.357804177,0 %, 1690 MHz, 40, 7.00 W
1788686314.458451672,0 %, 1690 MHz, 40, 7.00 W
1788686314.558605999,0 %, 1690 MHz, 40, 7.00 W
1788686314.658887319,0 %, 1690 MHz, 40, 7.00 W
1788686314.759078814,0 %, 1690 MHz, 40, 7.01 W
1788686314.859043141,0 %, 1690 MHz, 40, 7.01 W
1788686314.959458269,0 %, 1690 MHz, 40, 7.01 W
1788686315.059451268,0 %, 1690 MHz, 40, 7.01 W
1788686315.160134875,0 %, 1690 MHz, 40, 7.01 W
1788686315.260628243,0 %, 1690 MHz, 41, 7.06 W
1788686315.361164683,0 %, 1690 MHz, 41, 7.06 W
1788686315.461611394,0 %, 1690 MHz, 41, 7.06 W
1788686315.561663897,0 %, 1690 MHz, 41, 7.06 W
1788686315.661624880,0 %, 1690 MHz, 41, 7.06 W
1788686315.762291736,0 %, 1690 MHz, 41, 7.06 W
1788686315.862768224,0 %, 1690 MHz, 41, 7.06 W
1788686315.963450360,0 %, 1690 MHz, 41, 7.06 W
1788686316.063907407,0 %, 1690 MHz, 41, 7.06 W
1788686316.164400279,0 %, 1690 MHz, 41, 7.06 W
1788686316.264418382,0 %, 1690 MHz, 41, 7.01 W
1788686316.364677686,0 %, 1690 MHz, 41, 7.01 W
1788686316.465081037,0 %, 1690 MHz, 41, 7.01 W
1788686316.565048324,0 %, 1690 MHz, 41, 7.01 W
1788686316.665911980,0 %, 1690 MHz, 41, 7.01 W
1788686316.765866019,0 %, 1690 MHz, 41, 7.03 W
1788686316.866347643,0 %, 1690 MHz, 41, 7.03 W
1788686316.966570195,0 %, 1690 MHz, 41, 7.03 W
1788686317.066797882,0 %, 1690 MHz, 41, 7.03 W
1788686317.166873889,0 %, 1690 MHz, 41, 7.03 W
1788686317.267403273,0 %, 1690 MHz, 41, 7.09 W
1788686317.367602369,0 %, 1690 MHz, 41, 7.09 W
1788686317.467751112,0 %, 1690 MHz, 41, 7.09 W
1788686317.568492080,0 %, 1690 MHz, 41, 7.09 W
1788686317.668347303,0 %, 1690 MHz, 41, 7.09 W
1788686317.768461518,0 %, 1690 MHz, 41, 7.10 W
1788686317.868831590,0 %, 1690 MHz, 41, 7.10 W
1788686317.969189758,0 %, 1690 MHz, 41, 7.10 W
1788686318.069652293,0 %, 1690 MHz, 41, 7.10 W
1788686318.170053613,0 %, 1690 MHz, 41, 7.10 W
1788686318.270560597,0 %, 1690 MHz, 41, 7.08 W
1788686318.371067901,0 %, 1690 MHz, 41, 7.08 W
1788686318.471215348,0 %, 1690 MHz, 41, 7.08 W
1788686318.571153212,0 %, 1690 MHz, 41, 7.08 W
1788686318.671998436,0 %, 1690 MHz, 41, 7.08 W
1788686318.772105707,0 %, 1690 MHz, 41, 7.06 W
1788686318.872396163,0 %, 1690 MHz, 41, 7.06 W
1788686318.972658762,0 %, 1690 MHz, 41, 7.06 W
1788686319.073074850,0 %, 1690 MHz, 41, 7.06 W
1788686319.173366522,0 %, 1690 MHz, 41, 7.06 W
1788686319.273786802,0 %, 1690 MHz, 41, 7.05 W
1788686319.373725017,0 %, 1690 MHz, 41, 7.05 W
1788686319.474337937,0 %, 1690 MHz, 41, 7.05 W
1788686319.574885001,0 %, 1690 MHz, 41, 7.05 W
1788686319.674996945,0 %, 1690 MHz, 41, 7.05 W
1788686319.775677449,0 %, 1690 MHz, 41, 7.03 W
1788686319.875658944,0 %, 1690 MHz, 41, 7.03 W
1788686319.976157448,0 %, 1690 MHz, 41, 7.03 W
1788686320.076246336,0 %, 1690 MHz, 41, 7.03 W
1788686320.176298679,0 %, 1690 MHz, 41, 7.03 W
1788686320.277267951,0 %, 1690 MHz, 41, 7.02 W
1788686320.377475447,0 %, 1690 MHz, 41, 7.02 W
1788686320.477650319,0 %, 1690 MHz, 41, 7.02 W
1788686320.578103319,0 %, 1690 MHz, 41, 7.02 W
1788686320.678596159,0 %, 1690 MHz, 41, 7.02 W
1788686320.779042071,0 %, 1690 MHz, 41, 6.99 W
1788686320.879517023,0 %, 1690 MHz, 41, 6.99 W
1788686320.979717878,0 %, 1690 MHz, 41, 6.99 W
1788686321.080176526,0 %, 1690 MHz, 41, 6.99 W
1788686321.180647910,0 %, 1690 MHz, 41, 6.99 W
1788686321.280701982,0 %, 1690 MHz, 41, 6.98 W
1788686321.381129206,0 %, 1690 MHz, 41, 6.98 W
1788686321.481640286,0 %, 1690 MHz, 41, 6.98 W
1788686321.582108870,0 %, 1690 MHz, 41, 6.98 W
1788686321.682553822,0 %, 1690 MHz, 41, 6.98 W
1788686321.783089382,0 %, 1690 MHz, 41, 6.99 W
1788686321.883107950,0 %, 1690 MHz, 41, 6.99 W
1788686321.983548758,0 %, 1690 MHz, 41, 6.99 W
1788686322.084037422,0 %, 1690 MHz, 41, 6.99 W
1788686322.184252358,0 %, 1690 MHz, 41, 6.99 W
1788686322.284728542,0 %, 1690 MHz, 41, 7.01 W
1788686322.384781893,0 %, 1690 MHz, 41, 7.01 W
1788686322.485324605,0 %, 1690 MHz, 41, 7.01 W
1788686322.585653781,0 %, 1690 MHz, 41, 7.01 W
1788686322.686098109,0 %, 1690 MHz, 41, 7.02 W
1788686322.786576038,0 %, 1690 MHz, 42, 7.02 W
1788686322.886995006,0 %, 1690 MHz, 42, 7.02 W
1788686322.987118805,0 %, 1690 MHz, 42, 7.02 W
1788686323.087590637,0 %, 1690 MHz, 42, 7.02 W
1788686323.187823029,0 %, 1690 MHz, 42, 7.03 W
1788686323.288256158,0 %, 1690 MHz, 42, 7.03 W
1788686323.387940677,0 %, 1690 MHz, 42, 7.03 W
1788686323.488158461,0 %, 1690 MHz, 42, 7.03 W
1788686323.588948325,0 %, 1690 MHz, 42, 7.03 W
1788686323.689030205,0 %, 1690 MHz, 42, 7.05 W
1788686323.789176117,0 %, 1690 MHz, 42, 7.05 W
1788686323.889407917,0 %, 1690 MHz, 42, 7.05 W
1788686323.990127717,0 %, 1690 MHz, 42, 7.05 W
1788686324.090043837,0 %, 1690 MHz, 42, 7.05 W
1788686324.189924453,0 %, 1690 MHz, 42, 7.06 W
1788686324.290292877,0 %, 1690 MHz, 42, 7.06 W
1788686324.390766661,0 %, 1690 MHz, 42, 7.06 W
1788686324.491184909,0 %, 1690 MHz, 42, 7.06 W
1788686324.591743061,0 %, 1690 MHz, 42, 7.06 W
1788686324.692181902,0 %, 1690 MHz, 42, 7.10 W
1788686324.792704518,0 %, 1690 MHz, 42, 7.10 W
1788686324.893735471,0 %, 1690 MHz, 42, 7.10 W
1788686324.993274806,0 %, 1690 MHz, 42, 7.10 W
1788686325.093716318,0 %, 1690 MHz, 42, 7.10 W
1788686325.194437191,0 %, 1690 MHz, 42, 7.07 W
1788686325.294353055,0 %, 1690 MHz, 42, 7.07 W
1788686325.394865863,0 %, 1690 MHz, 42, 7.07 W
1788686325.494277374,0 %, 1690 MHz, 42, 7.07 W
1788686325.594320822,0 %, 1690 MHz, 42, 7.07 W
1788686325.694976718,0 %, 1690 MHz, 42, 7.00 W
1788686325.795292679,0 %, 1690 MHz, 42, 7.00 W
1788686325.895625823,0 %, 1690 MHz, 42, 7.00 W
1788686325.995834807,0 %, 1690 MHz, 42, 7.00 W
1788686326.095786447,0 %, 1690 MHz, 42, 7.00 W
1788686326.196179671,0 %, 1690 MHz, 42, 7.04 W
1788686326.296705519,0 %, 1690 MHz, 42, 7.04 W
1788686326.397198440,0 %, 1690 MHz, 42, 7.04 W
1788686326.497698640,0 %, 1690 MHz, 42, 7.04 W
1788686326.598207465,0 %, 1690 MHz, 42, 7.04 W
1788686326.698468225,0 %, 1690 MHz, 42, 7.10 W
1788686326.798814537,0 %, 1690 MHz, 42, 7.10 W
1788686326.899134241,0 %, 1690 MHz, 42, 7.10 W
1788686326.999408745,0 %, 1690 MHz, 42, 7.10 W
1788686327.100111026,0 %, 1690 MHz, 42, 7.10 W
1788686327.200716427,0 %, 1690 MHz, 42, 7.09 W
1788686327.300841251,0 %, 1690 MHz, 42, 7.09 W
1788686327.400979067,0 %, 1690 MHz, 42, 7.09 W
1788686327.501187379,0 %, 1690 MHz, 42, 7.09 W
1788686327.601867772,0 %, 1690 MHz, 42, 7.09 W
1788686327.702923445,0 %, 1690 MHz, 42, 7.06 W
1788686327.803136893,0 %, 1690 MHz, 42, 7.06 W
1788686327.902930469,0 %, 1690 MHz, 42, 7.06 W
1788686328.002955085,0 %, 1690 MHz, 42, 7.06 W
1788686328.103771862,0 %, 1690 MHz, 42, 7.06 W
1788686328.204215502,0 %, 1690 MHz, 42, 7.03 W
1788686328.304685559,0 %, 1690 MHz, 42, 7.03 W
1788686328.404984991,0 %, 1690 MHz, 42, 7.03 W
1788686328.505293927,0 %, 1690 MHz, 42, 7.03 W
1788686328.605846256,0 %, 1690 MHz, 42, 7.03 W
1788686328.706030792,0 %, 1690 MHz, 42, 7.02 W
1788686328.806261728,0 %, 1690 MHz, 42, 7.02 W
1788686328.906356937,0 %, 1690 MHz, 42, 7.02 W
1788686329.006554993,0 %, 1690 MHz, 42, 7.02 W
1788686329.106509289,0 %, 1690 MHz, 42, 7.02 W
1788686329.207318226,0 %, 1690 MHz, 42, 7.01 W
1788686329.307816058,0 %, 1690 MHz, 42, 7.01 W
1788686329.408050355,0 %, 1690 MHz, 42, 7.01 W
1788686329.508528539,0 %, 1690 MHz, 42, 7.01 W
1788686329.608726548,0 %, 1690 MHz, 42, 7.01 W
1788686329.708943308,0 %, 1690 MHz, 42, 7.03 W
1788686329.808959268,0 %, 1690 MHz, 42, 7.03 W
1788686329.908754700,0 %, 1690 MHz, 42, 7.03 W
1788686330.009360357,0 %, 1690 MHz, 42, 7.03 W
1788686330.109825869,0 %, 1690 MHz, 42, 7.03 W
1788686330.210277334,0 %, 1690 MHz, 42, 7.01 W
1788686330.310728143,0 %, 1690 MHz, 42, 7.01 W
1788686330.410592599,0 %, 1690 MHz, 42, 7.01 W
1788686330.510908479,0 %, 1690 MHz, 42, 7.01 W
1788686330.611090136,0 %, 1690 MHz, 42, 7.01 W
1788686330.711676432,0 %, 1690 MHz, 42, 6.95 W
1788686330.811511432,0 %, 1690 MHz, 42, 6.95 W
1788686330.912337953,0 %, 1690 MHz, 42, 6.95 W
1788686331.011919273,0 %, 1690 MHz, 42, 6.95 W
1788686331.112745442,0 %, 1690 MHz, 42, 6.95 W
1788686331.213040507,0 %, 1690 MHz, 42, 6.94 W
1788686331.313474836,0 %, 1690 MHz, 42, 6.94 W
1788686331.413788588,0 %, 1690 MHz, 42, 6.94 W
1788686331.514223365,0 %, 1690 MHz, 42, 6.94 W
1788686331.614325165,0 %, 1690 MHz, 42, 6.94 W
1788686331.714889382,0 %, 1690 MHz, 42, 6.95 W
1788686331.814979518,0 %, 1690 MHz, 42, 6.95 W
1788686331.915212935,0 %, 1690 MHz, 42, 6.95 W
1788686332.015658400,0 %, 1690 MHz, 42, 6.95 W
1788686332.115780200,0 %, 1690 MHz, 42, 6.95 W
1788686332.216056449,0 %, 1690 MHz, 42, 6.97 W
1788686332.316266153,0 %, 1690 MHz, 42, 6.97 W
1788686332.416538882,0 %, 1690 MHz, 42, 6.97 W
1788686332.516628442,0 %, 1690 MHz, 42, 6.97 W
1788686332.617033715,0 %, 1690 MHz, 42, 6.97 W
1788686332.717581436,0 %, 1690 MHz, 42, 6.97 W
1788686332.817859972,0 %, 1690 MHz, 42, 6.97 W
1788686332.918351453,0 %, 1690 MHz, 42, 6.97 W
1788686333.018778054,0 %, 1690 MHz, 42, 6.97 W
1788686333.119644719,0 %, 1690 MHz, 42, 6.97 W
1788686333.219590168,0 %, 1690 MHz, 43, 6.96 W
1788686333.320283681,0 %, 1690 MHz, 43, 6.96 W
1788686333.420038345,0 %, 1690 MHz, 43, 6.96 W
1788686333.521087810,0 %, 1690 MHz, 43, 6.96 W
1788686333.620609402,0 %, 1690 MHz, 43, 6.96 W
1788686333.720960083,0 %, 1690 MHz, 43, 6.97 W
1788686333.821301420,0 %, 1690 MHz, 43, 6.97 W
1788686333.921181108,0 %, 1690 MHz, 43, 6.97 W
1788686334.021607565,0 %, 1690 MHz, 43, 6.97 W
1788686334.121972822,0 %, 1690 MHz, 43, 6.97 W
1788686334.222631503,0 %, 1690 MHz, 43, 6.99 W
1788686334.322570119,0 %, 1690 MHz, 43, 6.99 W
1788686334.422741440,0 %, 1690 MHz, 43, 6.99 W
1788686334.522768088,0 %, 1690 MHz, 43, 6.99 W
1788686334.622918193,0 %, 1690 MHz, 43, 6.99 W
1788686334.723208970,0 %, 1690 MHz, 43, 7.00 W
1788686334.823542754,0 %, 1690 MHz, 43, 7.00 W
1788686334.924056731,0 %, 1690 MHz, 43, 7.00 W
1788686335.024447604,0 %, 1690 MHz, 43, 7.00 W
1788686335.125133165,0 %, 1690 MHz, 43, 7.00 W
1788686335.225601783,0 %, 1690 MHz, 43, 6.98 W
1788686335.326229216,0 %, 1690 MHz, 43, 6.98 W
1788686335.425585480,0 %, 1690 MHz, 43, 6.98 W
1788686335.526022785,0 %, 1690 MHz, 43, 6.98 W
1788686335.625933977,0 %, 1690 MHz, 43, 6.98 W
1788686335.726115026,0 %, 1690 MHz, 43, 6.96 W
1788686335.826773547,0 %, 1690 MHz, 43, 6.96 W
1788686335.926854931,0 %, 1690 MHz, 43, 6.96 W
1788686336.027603341,0 %, 1690 MHz, 43, 6.96 W
1788686336.127534869,0 %, 1690 MHz, 43, 6.96 W
1788686336.227257038,0 %, 1690 MHz, 43, 6.91 W
1788686336.327715159,0 %, 1690 MHz, 43, 6.91 W
